id,title,url,fetch_date,price
767815642,Mieszkanie 2 pokoje do wynajęcia Wrocław Krzyki Gaj,https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-do-wynajecia-wroclaw-krzyki-gaj-CID3-IDPXFWg.html#cf140a7dec,"07/10/2022, 08:46:55",2300
681600272,Pokój 18m2 na osiedlu Di Trevi Krzyki-Tarnogaj,https://www.olx.pl/d/oferta/pokoj-18m2-na-osiedlu-di-trevi-krzyki-tarnogaj-CID3-IDK7WmM.html#cf140a7dec,"07/10/2022, 08:46:55",1500
767888943,Wynajmę mieszkanie we Wrocławiu,https://www.olx.pl/d/oferta/wynajme-mieszkanie-we-wroclawiu-CID3-IDPXYZx.html#cf140a7dec,"07/10/2022, 10:27:02",2500
767896608,2 pokojowe mieszkanie Grabiszynek/Mosiezna,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-grabiszynek-mosiezna-ID4hx8E.html?,"07/10/2022, 11:07:05",2700
767912585,Mieszkanie 50m2 / 2pok /pełne wyposażenie /Krzyki-Tarnogaj-Międzyleska,https://www.olx.pl/d/oferta/mieszkanie-50m2-2pok-pelne-wyposazenie-krzyki-tarnogaj-miedzyleska-CID3-IDPY58R.html#cf140a7dec,"07/10/2022, 12:07:10",2990
767924382,Mieszkanie - 2 pokojowe- Maślice,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-maslice-CID3-IDPY8d8.html#cf140a7dec,"07/10/2022, 12:47:14",2500
767929283,2 pokojowe mieszkanie przy historycznym centrum wynajmę,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-przy-historycznym-centrum-wynajme-CID3-IDPY9ub.html#cf140a7dec,"07/10/2022, 13:07:16",3000
767935291,Nowe/2 pokojowe/ul. Nyska/Miejsce garażowe,https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-ul-nyska-miejsce-garazowe-ID4hxcl.html?,"07/10/2022, 13:27:19",2800
767939064,"Mieszanie na ul. Halera, II piętro, prywatnie",https://www.olx.pl/d/oferta/mieszanie-na-ul-halera-ii-pietro-prywatnie-CID3-IDPYc1V.html#cf140a7dec,"07/10/2022, 13:37:21",1600
767942364,mieszkanie rynek Odra Tower z widokiem na rzekę,https://www.otodom.pl/pl/oferta/mieszkanie-rynek-odra-tower-z-widokiem-na-rzeke-ID35gtg.html?,"07/10/2022, 13:47:23",2900
767943527,ul.Drukarska - dwupokojowe mieszkanie do wynajęcia (najem okazjonalny),https://www.olx.pl/d/oferta/ul-drukarska-dwupokojowe-mieszkanie-do-wynajecia-najem-okazjonalny-CID3-IDPYdbW.html#cf140a7dec,"07/10/2022, 13:57:26",2500
633797264,"2-pokojowe mieszkanie, Klecina, taras, garaż",https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-klecina-taras-garaz-CID3-IDGTlCv.html#cf140a7dec,"07/10/2022, 14:07:28",2500
767949731,Obornicka / 2 pokoje / balkon / klima / garaż,https://www.otodom.pl/pl/oferta/obornicka-2-pokoje-balkon-klima-garaz-ID4hxdN.html?,"07/10/2022, 14:17:30",3000
687994249,"Mieszkanie ul.Wilanowska 38m2 salon, kuchnia, sypialnia, balkon",https://www.olx.pl/d/oferta/mieszkanie-ul-wilanowska-38m2-salon-kuchnia-sypialnia-balkon-CID3-IDKyKJr.html#cf140a7dec,"07/10/2022, 14:17:30",1750
767964131,2 pokojowe mieszkanie- Maslice,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-maslice-CID3-IDPYiyf.html#cf140a7dec,"07/10/2022, 16:03:35",2500
718111751,Stabłowice dwa pokoje z kuchnią 2300zł  bez dodatkowych kosztów,https://www.olx.pl/d/oferta/stablowice-dwa-pokoje-z-kuchnia-2300zl-bez-dodatkowych-kosztow-CID3-IDMB7FB.html#cf140a7dec,"07/10/2022, 16:03:35",1600
737676694,"Wrocław, okolice Rynku, plomba, 2 pok, 44m2, ul. Cybulskiego",https://www.olx.pl/d/oferta/wroclaw-okolice-rynku-plomba-2-pok-44m2-ul-cybulskiego-CID3-IDNWdpc.html#cf140a7dec,"07/11/2022, 09:08:46",2050
714947648,"Mieszkanie - kawalerka Wrocław w rynku dwa pokoje, balkon",https://www.olx.pl/d/oferta/mieszkanie-kawalerka-wroclaw-w-rynku-dwa-pokoje-balkon-CID3-IDMnQxG.html#cf140a7dec,"07/11/2022, 09:08:46",2300
768097839,Angel Wings - ostatnie piętro z widokiem na rzekę,https://www.otodom.pl/pl/oferta/angel-wings-ostatnie-pietro-z-widokiem-na-rzeke-ID4hxDY.html?,"07/11/2022, 09:08:46",3000
768096459,wynajmę mieszkanie dwa pokoje blisko pl. Grunwaldzkiego - Śniadeckich,https://www.olx.pl/d/oferta/wynajme-mieszkanie-dwa-pokoje-blisko-pl-grunwaldzkiego-sniadeckich-CID3-IDPYQYz.html#cf140a7dec,"07/11/2022, 09:08:46",1800
644131811,Dogodna lokalizacja ul. Sienkiewicza-2 pokoje/ od sierpnia /1950 zł,https://www.olx.pl/d/oferta/dogodna-lokalizacja-ul-sienkiewicza-2-pokoje-od-sierpnia-1950-zl-CID3-IDHAI6L.html#cf140a7dec,"07/11/2022, 09:08:46",1950
768082690,"Wrocław ul Malarska obok rynku 2 pokoje, 1 piętro",https://www.otodom.pl/pl/oferta/wroclaw-ul-malarska-obok-rynku-2-pokoje-1-pietro-ID4hxv2.html?,"07/11/2022, 09:08:46",3000
768072472,REZERWACJA Mieszkanie 2-pokojowe z klimatyzacją,https://www.otodom.pl/pl/oferta/rezerwacja-mieszkanie-2-pokojowe-z-klimatyzacja-ID4hxul.html?,"07/11/2022, 09:08:46",3000
768071253,Mieszkanie 41m2 Maślice ul. Suwalska,https://www.otodom.pl/pl/oferta/mieszkanie-41m2-maslice-ul-suwalska-ID4hxu9.html?,"07/11/2022, 09:08:46",2500
760080936,Wynajmę mieszkanie dwupokojowe przy SkyTower,https://www.olx.pl/d/oferta/wynajme-mieszkanie-dwupokojowe-przy-skytower-CID3-IDPrdLV.html#cf140a7dec,"07/11/2022, 09:08:46",2200
768049535,Mieszkanie 2-pokjowe w centrum,https://www.olx.pl/d/oferta/mieszkanie-2-pokjowe-w-centrum-CID3-IDPYELJ.html#cf140a7dec,"07/11/2022, 09:08:46",2200
768043307,Do wynajęcia mieszkanie  2 pokojowe na Placu grunwaldzkim od 1.08.2022,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-2-pokojowe-na-placu-grunwaldzkim-od-1-08-2022-CID3-IDPYD9h.html#cf140a7dec,"07/11/2022, 09:08:46",2500
726653572,Dwupokojowe mieszkanie na Jagodnie,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-na-jagodnie-CID3-IDNaXMU.html#cf140a7dec,"07/11/2022, 09:08:46",2500
768029320,Wynajmę mieszkanie,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-IDPYzwG.html#cf140a7dec,"07/11/2022, 09:08:46",3000
768026444,Ładne mieszkanie 2-pokojowe w ścisłym Centrum (przy Wyspie Słodowej),https://www.olx.pl/d/oferta/ladne-mieszkanie-2-pokojowe-w-scislym-centrum-przy-wyspie-slodowej-CID3-IDPYyLi.html#cf140a7dec,"07/11/2022, 09:08:46",2600
